month,hour,is_weekend,temp_dry,humidity,wind_speed,cloud_cover,pressure,is_raining,season,kWh
1,16,0,28.45,57.33,4.33,69.53,1007.09,0,cool,0.1718
1,17,0,27.73,59.74,4.41,62.68,1013.06,0,cool,0.3484
1,18,0,26.95,62.33,1.87,57.4,1005.81,0,cool,0.2902
1,19,0,26.18,64.92,2.06,51.7,1014.76,0,cool,0.2958
1,20,0,25.45,67.33,4.2,48.46,1006.33,0,cool,0.4543
1,21,0,24.83,69.4,1.29,55.89,1010.03,0,cool,0.3867
1,22,0,24.36,70.99,1.16,33.92,1008.68,0,cool,0.3934
1,23,0,24.06,71.99,1.9,35.95,1010.06,0,cool,0.3574
1,0,0,22.09,74.28,3.29,22.96,1011.5,0,cool,0.3153
1,1,0,22.19,73.94,4.98,13.49,1005.58,0,cool,0.3513
1,2,0,22.49,72.94,4.93,51.7,1007.39,0,cool,0.3148
1,3,0,22.97,71.35,0.78,51.53,1010.09,0,cool,0.33
1,4,0,23.59,69.28,4.16,69.8,1011.15,0,cool,0.3666
1,5,0,24.31,66.87,2.42,41.62,1006.31,0,cool,0.3315
1,6,0,25.09,64.28,2.52,63.2,1006.95,0,cool,0.1534
1,7,0,25.87,61.69,3.8,59.65,1012.69,0,cool,0.1476
1,8,0,26.59,59.28,2.37,10.66,1009.81,0,cool,0.1791
1,9,0,27.21,57.21,1.47,42.12,1005.12,0,cool,0.1544
1,10,0,27.69,55.62,4.89,24.47,1013.02,0,cool,0.1494
1,11,0,27.99,54.62,2.97,16.58,1009.54,0,cool,0.1633
1,12,0,28.09,54.28,0.94,60.66,1009.88,0,cool,0.2451
1,13,0,27.99,54.62,2.64,54.24,1008.76,0,cool,0.2352
1,14,0,27.69,55.62,2.57,33.67,1012.85,0,cool,0.1613
1,15,0,27.21,57.21,2.47,51.29,1007.55,0,cool,0.1918
1,16,0,26.59,59.28,0.67,60.45,1014.02,0,cool,0.2094
1,17,0,25.87,61.69,4.53,49.56,1011.37,0,cool,0.2863
1,18,0,25.09,64.28,0.8,46.84,1010.18,0,cool,0.2965
1,19,0,24.31,66.87,3.56,40.73,1005.42,0,cool,0.2626
1,20,0,23.59,69.28,3.72,15.09,1005.72,0,cool,0.3412
1,21,0,22.97,71.35,3.99,30.98,1011.61,0,cool,0.3364
1,22,0,22.49,72.94,1.28,21.11,1005.98,0,cool,0.3701
1,23,0,22.19,73.94,0.59,25.9,1005.82,0,cool,0.3359
1,0,0,24.41,81.56,1.05,22.34,1011.15,0,cool,0.3758
1,1,0,24.51,81.22,0.69,41.82,1014.68,0,cool,0.3894
1,2,0,24.81,80.22,1.82,57.92,1014.8,0,cool,0.3996
1,3,0,25.29,78.63,4.15,54.88,1011.56,0,cool,0.4154
1,4,0,25.91,76.56,2.02,17.69,1014.28,0,cool,0.3791
1,5,0,26.63,74.14,2.48,35.92,1011.13,0,cool,0.3789
1,6,0,27.41,71.56,1.58,66.58,1006.22,0,cool,0.2014
1,7,0,28.19,68.97,1.79,48.75,1013.16,0,cool,0.2008
1,8,0,28.91,66.56,4.31,61.68,1014.19,0,cool,0.2272
1,9,0,29.53,64.48,4.29,37.63,1012.28,0,cool,0.1456
1,10,0,30.01,62.9,3.45,56.59,1006.77,0,cool,0.1716
1,11,0,30.31,61.9,0.69,66.24,1006.65,0,cool,0.1676
1,12,0,30.41,61.56,3.77,17.9,1013.18,0,cool,0.2801
1,13,0,30.31,61.9,3.8,60.44,1010.42,0,cool,0.2486
1,14,0,30.01,62.9,2.79,45.42,1007.98,0,cool,0.2288
1,15,0,29.53,64.48,3.36,62.4,1012.61,0,cool,0.2014
1,16,0,28.91,66.56,2.58,19.6,1005.09,0,cool,0.2007
1,17,0,28.19,68.97,0.95,69.51,1009.01,0,cool,0.313
1,18,0,27.41,71.56,1.42,58.0,1010.55,0,cool,0.3349
1,19,0,26.63,74.14,2.1,21.28,1012.84,0,cool,0.3383
1,20,0,25.91,76.56,0.52,43.25,1012.61,0,cool,0.385
1,21,0,25.29,78.63,1.88,18.93,1013.77,0,cool,0.3796
1,22,0,24.81,80.22,2.16,69.78,1009.49,0,cool,0.4041
1,23,0,24.51,81.22,2.26,45.58,1009.13,0,cool,0.3717
1,0,0,21.21,81.31,3.15,15.58,1009.81,0,cool,0.2919
1,1,0,21.31,80.97,3.03,44.8,1010.61,0,cool,0.3088
1,2,0,21.61,79.97,3.54,46.21,1013.05,0,cool,0.3262
1,3,0,22.09,78.38,0.85,39.9,1005.59,0,cool,0.3086
1,4,0,22.71,76.31,4.03,30.05,1012.08,0,cool,0.333
1,5,0,23.44,73.9,1.16,36.41,1008.28,0,cool,0.3743
1,6,0,24.21,71.31,0.9,36.04,1007.21,0,cool,0.1993
1,7,0,24.99,68.72,4.7,69.9,1011.43,0,cool,0.1885
1,8,0,25.71,66.31,3.36,35.27,1012.86,0,cool,0.1777
1,9,0,26.33,64.24,2.23,60.39,1010.72,0,cool,0.1216
1,10,0,26.81,62.65,1.33,45.27,1008.62,0,cool,0.1468
1,11,0,27.11,61.65,4.73,27.92,1007.59,0,cool,0.1106
1,12,0,27.21,61.31,4.43,35.78,1013.42,0,cool,0.2546
1,13,0,27.11,61.65,2.67,37.49,1006.33,0,cool,0.2325
1,14,0,26.81,62.65,3.78,14.84,1009.96,0,cool,0.2012
1,15,0,26.33,64.24,1.22,55.93,1011.1,0,cool,0.1551
1,16,0,25.71,66.31,3.88,18.12,1011.57,0,cool,0.1575
1,17,0,24.99,68.72,1.61,25.7,1014.06,0,cool,0.2818
1,18,0,24.21,71.31,1.72,24.97,1012.59,0,cool,0.3046
1,19,0,23.44,73.9,2.69,13.92,1005.34,0,cool,0.2582
1,20,0,22.71,76.31,4.58,13.76,1006.39,0,cool,0.3022
1,21,0,22.09,78.38,4.55,30.84,1005.22,0,cool,0.3561
1,22,0,21.61,79.97,4.84,49.83,1010.6,0,cool,0.2977
1,23,0,21.31,80.97,4.92,53.85,1007.57,0,cool,0.2945
1,0,1,21.83,77.84,4.87,37.84,1011.09,0,cool,0.2986
1,1,1,21.94,77.49,1.51,19.07,1007.51,0,cool,0.3104
1,2,1,22.24,76.5,3.03,61.04,1010.23,0,cool,0.3164
1,3,1,22.71,74.91,2.95,52.47,1005.82,0,cool,0.3343
1,4,1,23.33,72.84,2.68,37.5,1006.66,0,cool,0.3339
1,5,1,24.06,70.42,3.43,34.71,1010.45,0,cool,0.3966
1,6,1,24.83,67.84,2.81,13.74,1013.06,0,cool,0.1616
1,7,1,25.61,65.25,1.41,57.18,1007.59,0,cool,0.1802
1,8,1,26.33,62.84,1.99,19.88,1012.57,0,cool,0.1588
1,9,1,26.96,60.76,4.46,62.67,1013.71,0,cool,0.1468
1,10,1,27.43,59.18,2.53,24.33,1014.85,0,cool,0.2702
1,11,1,27.73,58.18,2.92,64.55,1009.98,0,cool,0.2603
1,12,1,27.83,57.84,3.46,16.33,1013.22,0,cool,0.403
1,13,1,27.73,58.18,1.42,67.87,1010.23,0,cool,0.3637
1,14,1,27.43,59.18,4.07,27.23,1010.78,0,cool,0.3199
1,15,1,26.96,60.76,4.62,33.76,1010.33,0,cool,0.3006
1,16,1,26.33,62.84,3.63,19.48,1012.93,0,cool,0.2983
1,17,1,25.61,65.25,1.75,64.37,1014.84,0,cool,0.2862
1,18,1,24.83,67.84,1.41,18.44,1006.84,0,cool,0.2896
1,19,1,24.06,70.42,2.48,19.13,1011.15,0,cool,0.2877
1,20,1,23.33,72.84,4.47,15.01,1013.04,0,cool,0.3734
1,21,1,22.71,74.91,4.93,35.07,1011.68,0,cool,0.3508
1,22,1,22.24,76.5,1.25,48.08,1013.82,0,cool,0.3175
1,23,1,21.94,77.49,3.02,10.76,1010.27,0,cool,0.3116
1,0,1,24.37,76.63,1.34,53.89,1013.58,0,cool,0.3656
1,1,1,24.47,76.29,1.91,52.61,1009.71,0,cool,0.3905
1,2,1,24.77,75.29,2.57,59.3,1008.58,0,cool,0.3957
1,3,1,25.25,73.7,1.28,30.11,1012.12,0,cool,0.3782
1,4,1,25.87,71.63,0.95,59.56,1007.4,0,cool,0.3824
1,5,1,26.59,69.22,3.87,37.02,1011.51,0,cool,0.3853
1,6,1,27.37,66.63,2.09,47.26,1013.41,0,cool,0.2049
1,7,1,28.15,64.04,1.07,48.05,1011.76,0,cool,0.2032
1,8,1,28.87,61.63,3.59,29.51,1005.7,0,cool,0.2157
1,9,1,29.49,59.56,4.27,23.63,1007.79,0,cool,0.1565
1,10,1,29.97,57.97,3.62,48.57,1010.13,0,cool,0.2821
1,11,1,30.27,56.97,1.87,11.99,1011.53,0,cool,0.2922
1,12,1,30.37,56.63,4.42,66.3,1012.66,0,cool,0.4313
1,13,1,30.27,56.97,4.58,25.62,1011.71,0,cool,0.4391
1,14,1,29.97,57.97,1.0,43.63,1009.47,0,cool,0.3517
1,15,1,29.49,59.56,2.21,42.8,1014.77,0,cool,0.3209
1,16,1,28.87,61.63,2.4,16.64,1005.42,0,cool,0.3217
1,17,1,28.15,64.04,4.36,26.8,1007.92,0,cool,0.3348
1,18,1,27.37,66.63,3.89,64.65,1013.05,0,cool,0.3012
1,19,1,26.59,69.22,1.77,59.76,1013.73,0,cool,0.3305
1,20,1,25.87,71.63,3.67,16.75,1010.41,0,cool,0.4087
1,21,1,25.25,73.7,2.61,10.74,1008.01,0,cool,0.3939
1,22,1,24.77,75.29,1.84,45.9,1008.0,0,cool,0.4105
1,23,1,24.47,76.29,1.33,63.54,1005.79,0,cool,0.3983
1,0,0,24.6,71.75,4.35,69.73,1010.21,0,cool,0.348
1,1,0,24.7,71.41,5.68,96.39,1013.29,1,cool,0.2811
1,2,0,25.0,70.41,2.83,44.31,1009.3,0,cool,0.361
1,3,0,25.48,68.82,4.52,46.12,1009.43,0,cool,0.3464
1,4,0,26.1,66.75,3.16,47.88,1012.03,0,cool,0.3961
1,5,0,26.82,64.34,4.41,75.38,1011.52,1,cool,0.2741
1,6,0,27.6,61.75,3.85,46.04,1010.06,0,cool,0.1864
1,7,0,28.38,59.17,4.31,74.47,1005.46,1,cool,0.1582
1,8,0,29.1,56.75,7.8,71.07,1008.31,1,cool,0.1309
1,9,0,29.72,54.68,1.43,26.84,1010.17,0,cool,0.1615
1,10,0,30.2,68.09,2.53,60.31,1005.37,1,cool,0.1186
1,11,0,30.5,67.09,2.81,44.32,1007.93,0,cool,0.1533
1,12,0,30.6,66.75,0.89,33.82,1011.17,0,cool,0.2752
1,13,0,30.5,67.09,2.72,62.45,1012.02,0,cool,0.2646
1,14,0,30.2,68.09,1.74,17.89,1008.95,0,cool,0.158
1,15,0,29.72,69.68,3.24,52.84,1008.09,0,cool,0.1587
1,16,0,29.1,71.75,4.2,67.3,1005.02,0,cool,0.1759
1,17,0,28.38,74.17,5.23,62.38,1011.87,1,cool,0.2537
1,18,0,27.6,76.75,4.19,75.35,1008.69,1,cool,0.2382
1,19,0,26.82,64.34,0.86,14.26,1008.55,0,cool,0.2924
1,20,0,26.1,66.75,3.55,50.11,1008.62,0,cool,0.4158
1,21,0,25.48,68.82,3.26,64.8,1013.74,0,cool,0.4059
1,22,0,25.0,70.41,4.56,17.23,1005.66,0,cool,0.3732
1,23,0,24.7,71.41,3.07,76.88,1009.86,1,cool,0.2785
1,0,0,22.68,75.46,2.04,43.52,1012.29,0,cool,0.3499
1,1,0,22.78,75.12,2.43,51.55,1011.73,0,cool,0.341
1,2,0,23.08,74.12,1.88,26.52,1012.89,0,cool,0.3659
1,3,0,23.56,72.54,4.36,59.35,1014.17,0,cool,0.342
1,4,0,24.18,70.46,1.93,35.86,1010.82,0,cool,0.3847
1,5,0,24.9,68.05,3.6,52.34,1008.75,0,cool,0.3389
1,6,0,25.68,65.46,2.44,20.01,1006.43,0,cool,0.1758
1,7,0,26.45,62.88,0.61,19.27,1011.46,0,cool,0.2044
1,8,0,27.18,60.46,2.03,48.21,1005.72,0,cool,0.1615
1,9,0,27.8,58.39,3.23,50.63,1008.65,0,cool,0.1344
1,10,0,28.27,56.8,4.95,23.07,1009.54,0,cool,0.1374
1,11,0,28.57,55.8,0.62,39.14,1010.05,0,cool,0.1641
1,12,0,28.68,55.46,2.23,67.84,1005.39,0,cool,0.2587
1,13,0,28.57,55.8,0.61,19.6,1012.56,0,cool,0.2519
1,14,0,28.27,56.8,1.8,37.51,1014.0,0,cool,0.1932
1,15,0,27.8,58.39,4.22,46.18,1014.84,0,cool,0.1689
1,16,0,27.18,60.46,4.83,27.3,1008.89,0,cool,0.1393
1,17,0,26.45,62.88,1.19,42.48,1010.54,0,cool,0.2842
1,18,0,25.68,65.46,3.93,42.5,1013.34,0,cool,0.2597
1,19,0,24.9,68.05,1.38,25.56,1005.58,0,cool,0.2737
1,20,0,24.18,70.46,1.72,30.55,1014.66,0,cool,0.3401
1,21,0,23.56,72.54,1.13,44.83,1009.44,0,cool,0.3824
1,22,0,23.08,74.12,2.7,47.57,1009.02,0,cool,0.38
1,23,0,22.78,75.12,1.41,47.24,1008.95,0,cool,0.3716
1,0,0,23.45,72.16,4.84,23.66,1014.09,0,cool,0.3504
1,1,0,23.56,71.82,1.09,62.2,1012.91,0,cool,0.3824
1,2,0,23.86,70.82,4.07,17.49,1007.76,0,cool,0.3501
1,3,0,24.33,69.23,2.68,68.86,1013.64,0,cool,0.3381
1,4,0,24.95,67.16,2.19,45.32,1007.86,0,cool,0.386
1,5,0,25.68,64.75,2.8,33.19,1009.92,0,cool,0.3722
1,6,0,26.45,62.16,4.4,44.64,1014.81,0,cool,0.2127
1,7,0,27.23,59.57,3.08,55.87,1014.56,0,cool,0.1889
1,8,0,27.95,57.16,0.99,22.03,1013.54,0,cool,0.2253
1,9,0,28.58,55.09,0.78,63.59,1013.83,0,cool,0.1515
1,10,0,29.05,53.5,2.8,36.9,1011.27,0,cool,0.1979
1,11,0,29.35,52.5,3.62,53.36,1006.34,0,cool,0.1559
1,12,0,29.45,52.16,2.11,27.96,1013.04,0,cool,0.2511
1,13,0,29.35,52.5,0.54,67.45,1014.98,0,cool,0.2542
1,14,0,29.05,53.5,4.23,50.61,1007.95,0,cool,0.1955
1,15,0,28.58,55.09,3.89,18.57,1012.69,0,cool,0.1958
1,16,0,27.95,57.16,3.95,49.51,1013.46,0,cool,0.1614
1,17,0,27.23,59.57,0.85,39.26,1009.08,0,cool,0.3221
1,18,0,26.45,62.16,0.8,34.43,1008.49,0,cool,0.3089
1,19,0,25.68,64.75,0.83,66.86,1014.55,0,cool,0.293
1,20,0,24.95,67.16,1.85,41.35,1005.77,0,cool,0.4242
1,21,0,24.33,69.23,0.73,52.43,1005.73,0,cool,0.3829
1,22,0,23.86,70.82,1.83,34.17,1007.32,0,cool,0.3908
1,23,0,23.56,71.82,2.32,65.75,1014.06,0,cool,0.3344
1,0,0,23.1,64.98,4.91,48.43,1011.03,0,cool,0.3657
1,1,0,23.21,64.64,4.5,17.38,1010.03,0,cool,0.3143
1,2,0,23.51,63.64,3.14,36.96,1011.25,0,cool,0.3502
1,3,0,23.98,62.05,3.71,24.52,1013.23,0,cool,0.3451
1,4,0,24.6,59.98,2.99,58.24,1010.2,0,cool,0.3744
1,5,0,25.33,57.57,2.74,26.28,1007.84,0,cool,0.3699
1,6,0,26.1,54.98,3.33,18.03,1005.54,0,cool,0.1693
1,7,0,26.88,52.39,2.8,10.01,1005.47,0,cool,0.215
1,8,0,27.6,49.98,3.68,26.57,1005.63,0,cool,0.2154
1,9,0,28.22,47.91,0.96,28.98,1008.6,0,cool,0.1359
1,10,0,28.7,46.32,4.29,26.22,1008.13,0,cool,0.1617
1,11,0,29.0,45.32,4.59,36.03,1008.77,0,cool,0.1623
1,12,0,29.1,44.98,0.9,67.84,1011.87,0,cool,0.2164
1,13,0,29.0,45.32,3.67,47.96,1005.04,0,cool,0.2613
1,14,0,28.7,46.32,3.71,20.02,1011.66,0,cool,0.1843
1,15,0,28.22,47.91,0.97,27.88,1012.82,0,cool,0.1828
1,16,0,27.6,49.98,0.72,48.65,1008.6,0,cool,0.1741
1,17,0,26.88,52.39,2.56,35.96,1007.09,0,cool,0.3249
1,18,0,26.1,54.98,2.16,32.12,1005.52,0,cool,0.2927
1,19,0,25.33,57.57,4.33,59.33,1007.12,0,cool,0.3197
1,20,0,24.6,59.98,2.63,49.44,1013.8,0,cool,0.4016
1,21,0,23.98,62.05,1.83,46.47,1006.37,0,cool,0.3544
1,22,0,23.51,63.64,3.82,49.1,1008.16,0,cool,0.3426
1,23,0,23.21,64.64,1.4,52.79,1013.9,0,cool,0.3733
1,0,0,22.18,67.94,2.82,16.69,1007.68,0,cool,0.2908
1,1,0,22.28,67.6,1.06,11.16,1009.14,0,cool,0.3005
1,2,0,22.58,66.6,2.32,39.57,1010.31,0,cool,0.3273
1,3,0,23.06,65.01,4.84,37.85,1010.19,0,cool,0.338
1,4,0,23.68,62.94,1.9,50.65,1012.74,0,cool,0.3518
1,5,0,24.41,60.53,1.06,68.56,1005.17,0,cool,0.3938
1,6,0,25.18,57.94,4.13,56.21,1006.2,0,cool,0.1972
1,7,0,25.96,55.35,2.07,41.08,1008.72,0,cool,0.1696
1,8,0,26.68,52.94,1.85,10.08,1011.46,0,cool,0.2042
1,9,0,27.3,50.87,2.29,37.48,1008.03,0,cool,0.1607
1,10,0,27.78,49.28,1.53,13.94,1007.47,0,cool,0.1838
1,11,0,28.08,48.28,0.76,38.43,1014.58,0,cool,0.1502
1,12,0,28.18,47.94,4.03,66.56,1014.91,0,cool,0.2657
1,13,0,28.08,48.28,2.15,14.54,1007.25,0,cool,0.2549
1,14,0,27.78,49.28,1.13,21.75,1011.22,0,cool,0.1833
1,15,0,27.3,50.87,4.15,18.82,1011.36,0,cool,0.2
1,16,0,26.68,52.94,3.53,33.29,1007.6,0,cool,0.1797
1,17,0,25.96,55.35,2.61,27.43,1013.9,0,cool,0.295
1,18,0,25.18,57.94,0.78,52.46,1006.47,0,cool,0.2668
1,19,0,24.41,60.53,2.88,67.48,1007.42,0,cool,0.2744
1,20,0,23.68,62.94,3.56,40.04,1005.76,0,cool,0.3867
1,21,0,23.06,65.01,2.96,37.58,1009.33,0,cool,0.3453
1,22,0,22.58,66.6,1.25,12.63,1009.46,0,cool,0.3571
1,23,0,22.28,67.6,4.82,24.52,1006.97,0,cool,0.3306
1,0,1,21.1,77.31,0.83,45.61,1011.22,0,cool,0.3096
1,1,1,21.21,76.97,1.23,55.44,1009.77,0,cool,0.3034
1,2,1,21.5,75.97,1.61,53.1,1011.41,0,cool,0.2895
1,3,1,21.98,74.38,3.97,43.91,1009.99,0,cool,0.327
1,4,1,22.6,72.31,0.54,10.73,1008.57,0,cool,0.3042
1,5,1,23.33,69.9,4.32,29.3,1012.29,0,cool,0.3548
1,6,1,24.1,67.31,2.43,15.72,1005.29,0,cool,0.2101
1,7,1,24.88,64.72,1.8,17.11,1008.98,0,cool,0.17
1,8,1,25.6,62.31,4.97,65.17,1005.45,0,cool,0.1683
1,9,1,26.22,60.24,3.89,33.55,1014.18,0,cool,0.1665
1,10,1,26.7,58.65,3.1,67.06,1008.57,0,cool,0.2489
1,11,1,27.0,57.65,2.11,43.84,1011.57,0,cool,0.282
1,12,1,27.1,57.31,1.36,24.42,1014.18,0,cool,0.365
1,13,1,27.0,57.65,0.68,23.25,1005.36,0,cool,0.3439
1,14,1,26.7,58.65,4.4,20.51,1007.82,0,cool,0.2886
1,15,1,26.22,60.24,3.11,36.2,1010.17,0,cool,0.2918
1,16,1,25.6,62.31,1.77,55.53,1008.53,0,cool,0.2682
1,17,1,24.88,64.72,2.64,56.82,1009.98,0,cool,0.3027
1,18,1,24.1,67.31,3.16,22.28,1006.86,0,cool,0.2909
1,19,1,23.33,69.9,0.82,22.42,1005.69,0,cool,0.2537
1,20,1,22.6,72.31,2.78,66.45,1009.09,0,cool,0.3573
1,21,1,21.98,74.38,3.62,29.93,1012.71,0,cool,0.3443
1,22,1,21.5,75.97,1.18,49.28,1013.76,0,cool,0.2912
1,23,1,21.21,76.97,0.67,35.51,1006.28,0,cool,0.3094
1,0,1,24.54,62.21,1.52,68.38,1008.04,0,cool,0.3447
1,1,1,24.64,61.87,3.78,10.09,1014.67,0,cool,0.3522
1,2,1,24.94,60.87,3.48,23.46,1012.42,0,cool,0.3678
1,3,1,25.41,59.28,1.96,28.18,1012.13,0,cool,0.4044
1,4,1,26.04,57.21,1.32,59.01,1008.71,0,cool,0.4226
1,5,1,26.76,54.8,0.85,49.66,1010.44,0,cool,0.3725
1,6,1,27.54,52.21,1.25,52.56,1012.81,0,cool,0.2097
1,7,1,28.31,49.62,1.69,12.55,1011.02,0,cool,0.2073
1,8,1,29.04,47.21,3.71,27.79,1012.59,0,cool,0.2122
1,9,1,29.66,45.14,2.16,40.53,1014.33,0,cool,0.1436
1,10,1,30.13,43.55,3.64,59.65,1012.14,0,cool,0.3204
1,11,1,30.43,42.55,3.78,51.68,1013.62,0,cool,0.3063
1,12,1,30.54,42.21,4.13,26.44,1006.95,0,cool,0.3954
1,13,1,30.43,42.55,4.35,68.71,1012.01,0,cool,0.3952
1,14,1,30.13,43.55,3.03,53.62,1014.47,0,cool,0.2839
1,15,1,29.66,45.14,4.04,19.78,1012.34,0,cool,0.324
1,16,1,29.04,47.21,0.61,33.06,1013.39,0,cool,0.3161
1,17,1,28.31,49.62,3.67,24.1,1013.17,0,cool,0.3425
1,18,1,27.54,52.21,4.85,42.79,1005.52,0,cool,0.3586
1,19,1,26.76,54.8,1.31,61.76,1013.0,0,cool,0.312
1,20,1,26.04,57.21,2.28,43.16,1006.32,0,cool,0.3942
1,21,1,25.41,59.28,3.53,62.28,1012.97,0,cool,0.384
1,22,1,24.94,60.87,3.31,25.03,1010.72,0,cool,0.3962
1,23,1,24.64,61.87,1.88,27.26,1008.53,0,cool,0.3544
1,0,0,21.22,80.56,0.81,34.27,1012.84,0,cool,0.2925
1,1,0,21.32,80.22,2.0,51.13,1005.57,0,cool,0.271
1,2,0,21.62,79.22,4.75,32.44,1011.42,0,cool,0.3331
1,3,0,22.1,77.63,2.38,21.94,1012.51,0,cool,0.3486
1,4,0,22.72,75.56,1.75,16.08,1007.76,0,cool,0.3382
1,5,0,23.44,73.15,2.83,14.05,1006.79,0,cool,0.3439
1,6,0,24.22,70.56,1.01,68.24,1009.04,0,cool,0.1869
1,7,0,24.99,67.98,2.06,35.36,1008.98,0,cool,0.1966
1,8,0,25.72,65.56,1.42,25.86,1009.83,0,cool,0.1639
1,9,0,26.34,63.49,4.86,49.41,1011.04,0,cool,0.1208
1,10,0,26.81,61.9,0.84,14.62,1014.51,0,cool,0.133
1,11,0,27.11,60.9,3.31,45.94,1011.49,0,cool,0.1405
1,12,0,27.22,60.56,0.57,26.04,1014.65,0,cool,0.2606
1,13,0,27.11,60.9,3.25,52.4,1008.13,0,cool,0.2203
1,14,0,26.81,61.9,3.19,26.27,1013.66,0,cool,0.179
1,15,0,26.34,63.49,3.14,22.16,1012.01,0,cool,0.1711
1,16,0,25.72,65.56,2.34,50.81,1005.15,0,cool,0.1289
1,17,0,24.99,67.98,4.81,37.02,1008.99,0,cool,0.2962
1,18,0,24.22,70.56,1.35,60.39,1011.72,0,cool,0.2743
1,19,0,23.44,73.15,3.87,15.56,1014.15,0,cool,0.2602
1,20,0,22.72,75.56,1.66,36.04,1009.34,0,cool,0.3858
1,21,0,22.1,77.63,1.59,48.26,1012.14,0,cool,0.3661
1,22,0,21.62,79.22,1.4,15.48,1013.77,0,cool,0.3134
1,23,0,21.32,80.22,1.61,26.25,1005.63,0,cool,0.2913
1,0,0,26.06,73.5,0.87,50.37,1014.51,0,cool,0.4019
1,1,0,26.16,73.16,4.7,59.38,1010.44,0,cool,0.4047
1,2,0,26.46,72.16,3.28,22.02,1012.43,0,cool,0.4044
1,3,0,26.94,70.57,2.17,14.11,1014.21,0,cool,0.4444
1,4,0,27.56,68.5,2.92,45.07,1007.69,0,cool,0.438
1,5,0,28.28,66.08,4.04,49.99,1009.54,0,cool,0.43
1,6,0,29.06,63.5,1.62,47.81,1012.05,0,cool,0.1794
1,7,0,29.83,60.91,4.71,48.96,1005.64,0,cool,0.1778
1,8,0,30.56,58.5,1.82,59.48,1009.44,0,cool,0.2111
1,9,0,31.18,56.42,4.67,39.47,1006.05,0,cool,0.1729
1,10,0,31.66,54.84,2.34,55.87,1011.55,0,cool,0.1619
1,11,0,31.96,53.84,0.82,19.63,1006.86,0,cool,0.1681
1,12,0,32.06,53.5,4.47,49.85,1013.14,0,cool,0.2837
1,13,0,31.96,53.84,1.89,27.35,1007.5,0,cool,0.3031
1,14,0,31.66,54.84,2.91,40.9,1008.57,0,cool,0.2262
1,15,0,31.18,56.42,1.89,57.36,1014.14,0,cool,0.1922
1,16,0,30.56,58.5,1.97,67.17,1008.54,0,cool,0.2109
1,17,0,29.83,60.91,0.96,62.58,1008.93,0,cool,0.3553
1,18,0,29.06,63.5,2.76,43.2,1006.94,0,cool,0.3524
1,19,0,28.28,66.08,4.36,60.27,1012.48,0,cool,0.3499
1,20,0,27.56,68.5,3.25,36.35,1006.6,0,cool,0.4269
1,21,0,26.94,70.57,1.53,51.64,1006.18,0,cool,0.445
1,22,0,26.46,72.16,0.51,19.92,1012.19,0,cool,0.4271
1,23,0,26.16,73.16,0.88,19.68,1005.19,0,cool,0.4306
2,0,0,23.74,70.71,2.84,23.34,1011.08,0,cool,0.3228
2,1,0,23.84,70.37,4.82,23.17,1011.16,0,cool,0.341
2,2,0,24.14,69.37,2.37,43.41,1009.29,0,cool,0.3953
2,3,0,24.61,67.78,1.27,52.13,1010.0,0,cool,0.3746
2,4,0,25.24,65.71,4.42,34.72,1011.31,0,cool,0.3581
2,5,0,25.96,63.3,1.03,46.34,1008.37,0,cool,0.3937
2,6,0,26.74,60.71,3.61,18.57,1007.06,0,cool,0.2084
2,7,0,27.51,58.12,2.79,22.26,1009.19,0,cool,0.1934
2,8,0,28.24,55.71,4.07,11.09,1005.69,0,cool,0.2569
2,9,0,28.86,53.64,3.6,47.71,1007.53,0,cool,0.1352
2,10,0,29.33,52.05,3.76,10.6,1010.36,0,cool,0.168
2,11,0,29.63,51.05,2.68,60.6,1008.34,0,cool,0.1704
2,12,0,29.74,50.71,2.53,57.49,1006.83,0,cool,0.2561
2,13,0,29.63,51.05,4.12,33.27,1014.02,0,cool,0.2697
2,14,0,29.33,52.05,0.8,22.21,1013.77,0,cool,0.2043
2,15,0,28.86,53.64,0.8,68.08,1011.48,0,cool,0.1388
2,16,0,28.24,55.71,2.19,14.45,1013.04,0,cool,0.1414
2,17,0,27.51,58.12,2.08,23.21,1008.73,0,cool,0.3343
2,18,0,26.74,60.71,2.16,14.12,1009.64,0,cool,0.3288
2,19,0,25.96,63.3,0.54,52.53,1007.18,0,cool,0.3252
2,20,0,25.24,65.71,2.68,49.7,1005.05,0,cool,0.4126
2,21,0,24.61,67.78,0.8,42.91,1012.67,0,cool,0.4017
2,22,0,24.14,69.37,4.02,45.02,1012.52,0,cool,0.3806
2,23,0,23.84,70.37,3.52,18.42,1011.2,0,cool,0.3805
2,0,0,23.72,79.64,3.87,63.42,1014.08,0,cool,0.3609
2,1,0,23.82,79.3,4.5,49.25,1010.79,0,cool,0.3808
2,2,0,24.12,78.3,1.2,47.94,1009.74,0,cool,0.3378
2,3,0,24.6,76.72,1.91,22.14,1007.42,0,cool,0.3851
2,4,0,25.22,74.64,2.41,22.89,1014.08,0,cool,0.3506
2,5,0,25.94,72.23,3.63,14.62,1008.83,0,cool,0.3922
2,6,0,26.72,69.64,3.47,59.31,1012.96,0,cool,0.2097
2,7,0,27.5,67.06,4.73,25.84,1011.36,0,cool,0.176
2,8,0,28.22,64.64,1.71,29.47,1006.91,0,cool,0.1841
